name,brand,category,aisle,price,image_url,description,on_offer,discount_percent,stock,is_sponsored,tags
Kellogg's Pasta Item 390,Kellogg's,Pasta,6,9.76,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from Kellogg's.,False,0.0,7,False,"low fat, vegan"
General Mills Cereal Item 391,General Mills,Cereal,3,8.87,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from General Mills.,True,6.5,24,False,"low fat, high protein"
Nestle Dairy Item 392,Nestle,Dairy,2,14.69,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Nestle.,False,0.0,41,False,"heart healthy, organic"
Barilla Beverages Item 393,Barilla,Beverages,4,9.52,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Barilla.,False,0.0,24,False,gluten-free
Colgate Toiletries Item 394,Colgate,Toiletries,11,12.59,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Colgate.,True,19.5,47,True,"low sugar, high protein"
General Mills Dairy Item 395,General Mills,Dairy,2,23.31,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from General Mills.,True,20.3,9,False,"vegan, heart healthy"
Heinz Bakery Item 396,Heinz,Bakery,7,19.77,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Heinz.,False,0.0,25,False,"organic, non-GMO, low sugar"
Kellogg's Toiletries Item 397,Kellogg's,Toiletries,11,24.47,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Kellogg's.,True,25.4,4,False,"non-GMO, heart healthy, organic"
Quaker Pasta Item 398,Quaker,Pasta,6,21.56,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from Quaker.,False,0.0,28,False,"vegan, low sugar, organic"
Great Value Pet Food Item 399,Great Value,Pet Food,12,3.98,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Great Value.,True,18.4,21,True,"gluten-free, organic, vegan"
Colgate Toiletries Item 400,Colgate,Toiletries,11,6.17,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Colgate.,False,0.0,20,True,"heart healthy, gluten-free, high protein"
Kellogg's Cereal Item 401,Kellogg's,Cereal,3,3.64,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Kellogg's.,False,0.0,28,True,"low sugar, high protein, low fat"
Quaker Pet Food Item 402,Quaker,Pet Food,12,23.6,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Quaker.,True,25.6,19,False,"non-GMO, gluten-free"
Barilla Fruits Item 403,Barilla,Fruits,1,22.99,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Barilla.,False,0.0,20,False,"non-GMO, low fat"
Heinz Condiments Item 404,Heinz,Condiments,3,12.48,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Heinz.,True,24.3,17,False,"non-GMO, high protein"
Heinz Condiments Item 405,Heinz,Condiments,3,15.03,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Heinz.,False,0.0,3,False,low fat
General Mills Frozen Item 406,General Mills,Frozen,8,4.15,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from General Mills.,True,15.6,27,False,"low fat, gluten-free, heart healthy"
Great Value Cleaning Item 407,Great Value,Cleaning,10,6.65,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Great Value.,True,28.4,11,False,gluten-free
Heinz Beverages Item 408,Heinz,Beverages,4,19.12,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Heinz.,False,0.0,32,False,"organic, low sugar"
Kellogg's Cereal Item 409,Kellogg's,Cereal,3,19.26,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Kellogg's.,False,0.0,8,False,"low fat, non-GMO"
Heinz Cereal Item 410,Heinz,Cereal,3,2.97,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Heinz.,False,0.0,16,False,"vegan, low sugar"
Heinz Cleaning Item 411,Heinz,Cleaning,10,10.37,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Heinz.,True,20.5,47,False,gluten-free
Campbell's Dairy Item 412,Campbell's,Dairy,2,23.92,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Campbell's.,True,21.4,25,False,heart healthy
Great Value Pet Food Item 413,Great Value,Pet Food,12,5.31,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Great Value.,True,8.4,26,False,"low fat, low sugar, organic"
Nestle Pet Food Item 414,Nestle,Pet Food,12,13.01,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Nestle.,False,0.0,22,False,high protein
Campbell's Toiletries Item 415,Campbell's,Toiletries,11,4.82,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Campbell's.,False,0.0,42,False,heart healthy
Colgate Meat Item 416,Colgate,Meat,9,7.64,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Colgate.,True,20.4,5,False,"non-GMO, vegan, organic"
Nestle Dairy Item 417,Nestle,Dairy,2,10.68,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Nestle.,False,0.0,6,False,"high protein, vegan, gluten-free"
Nestle Frozen Item 418,Nestle,Frozen,8,16.52,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from Nestle.,False,0.0,41,False,"low sugar, organic, non-GMO"
Quaker Pet Food Item 419,Quaker,Pet Food,12,11.22,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Quaker.,False,0.0,23,False,"non-GMO, low sugar, low fat"
Great Value Snacks Item 420,Great Value,Snacks,5,16.64,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Great Value.,False,0.0,37,True,vegan
Barilla Condiments Item 421,Barilla,Condiments,3,12.76,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Barilla.,True,14.1,27,False,"low fat, gluten-free, heart healthy"
Dove Pet Food Item 422,Dove,Pet Food,12,7.76,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Dove.,False,0.0,18,False,organic
Barilla Snacks Item 423,Barilla,Snacks,5,24.95,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Barilla.,False,0.0,1,False,"organic, non-GMO, low sugar"
Great Value Condiments Item 424,Great Value,Condiments,3,23.7,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Great Value.,True,6.6,8,False,low fat
Barilla Dairy Item 425,Barilla,Dairy,2,6.57,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Barilla.,False,0.0,5,False,"vegan, organic, gluten-free"
Great Value Dairy Item 426,Great Value,Dairy,2,12.79,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Great Value.,False,0.0,50,False,"low sugar, vegan"
Colgate Cereal Item 427,Colgate,Cereal,3,15.43,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Colgate.,False,0.0,41,False,"high protein, heart healthy, gluten-free"
Heinz Meat Item 428,Heinz,Meat,9,15.58,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Heinz.,True,22.4,4,False,"non-GMO, low sugar, heart healthy"
Great Value Pet Food Item 429,Great Value,Pet Food,12,9.03,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Great Value.,False,0.0,26,False,vegan
Campbell's Pasta Item 430,Campbell's,Pasta,6,9.96,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from Campbell's.,False,0.0,46,False,"vegan, low fat"
Colgate Snacks Item 431,Colgate,Snacks,5,11.84,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Colgate.,True,10.9,48,False,vegan
Quaker Meat Item 432,Quaker,Meat,9,13.17,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Quaker.,True,11.6,40,False,high protein
Dove Vegetables Item 433,Dove,Vegetables,1,13.22,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Dove.,False,0.0,14,False,"non-GMO, low fat"
Nestle Vegetables Item 434,Nestle,Vegetables,1,8.34,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Nestle.,False,0.0,20,False,high protein
Great Value Pasta Item 435,Great Value,Pasta,6,24.08,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from Great Value.,True,18.6,45,False,gluten-free
Campbell's Condiments Item 436,Campbell's,Condiments,3,19.8,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Campbell's.,False,0.0,42,False,"high protein, gluten-free"
Campbell's Beverages Item 437,Campbell's,Beverages,4,18.93,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Campbell's.,False,0.0,36,True,"vegan, low fat"
Heinz Frozen Item 438,Heinz,Frozen,8,4.62,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from Heinz.,True,23.7,8,False,organic
Colgate Beverages Item 439,Colgate,Beverages,4,16.81,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Colgate.,False,0.0,18,False,"gluten-free, low sugar"
General Mills Beverages Item 440,General Mills,Beverages,4,19.45,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from General Mills.,False,0.0,11,False,gluten-free
General Mills Bakery Item 441,General Mills,Bakery,7,2.13,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from General Mills.,True,18.9,33,False,organic
Nestle Vegetables Item 442,Nestle,Vegetables,1,18.72,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Nestle.,False,0.0,0,False,"heart healthy, low sugar, non-GMO"
Barilla Bakery Item 443,Barilla,Bakery,7,23.06,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Barilla.,False,0.0,44,False,gluten-free
Quaker Frozen Item 444,Quaker,Frozen,8,11.56,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from Quaker.,False,0.0,12,False,"gluten-free, vegan, non-GMO"
Great Value Beverages Item 445,Great Value,Beverages,4,14.41,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Great Value.,False,0.0,41,False,"low sugar, heart healthy, non-GMO"
Quaker Cleaning Item 446,Quaker,Cleaning,10,4.27,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Quaker.,False,0.0,49,False,"low sugar, low fat"
Dove Bakery Item 447,Dove,Bakery,7,16.68,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Dove.,False,0.0,24,False,organic
Heinz Condiments Item 448,Heinz,Condiments,3,11.01,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Heinz.,False,0.0,47,False,"low fat, low sugar"
Barilla Dairy Item 449,Barilla,Dairy,2,11.02,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Barilla.,False,0.0,29,False,low sugar
Barilla Snacks Item 450,Barilla,Snacks,5,14.29,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Barilla.,True,24.3,46,False,"organic, vegan"
Great Value Pasta Item 451,Great Value,Pasta,6,16.79,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from Great Value.,False,0.0,48,False,"heart healthy, vegan"
Kellogg's Toiletries Item 452,Kellogg's,Toiletries,11,10.43,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Kellogg's.,False,0.0,39,False,vegan
Campbell's Bakery Item 453,Campbell's,Bakery,7,11.11,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Campbell's.,True,9.1,40,True,"low fat, heart healthy"
Colgate Vegetables Item 454,Colgate,Vegetables,1,12.76,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Colgate.,False,0.0,11,False,"low fat, heart healthy, organic"
Nestle Toiletries Item 455,Nestle,Toiletries,11,3.11,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Nestle.,False,0.0,50,False,vegan
Great Value Fruits Item 456,Great Value,Fruits,1,7.79,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Great Value.,False,0.0,26,False,vegan
Great Value Condiments Item 457,Great Value,Condiments,3,5.01,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Great Value.,False,0.0,18,False,"heart healthy, high protein, organic"
Kellogg's Vegetables Item 458,Kellogg's,Vegetables,1,9.96,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Kellogg's.,False,0.0,11,False,"high protein, non-GMO, organic"
Quaker Bakery Item 459,Quaker,Bakery,7,16.33,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Quaker.,False,0.0,24,False,"gluten-free, low sugar"
Heinz Dairy Item 460,Heinz,Dairy,2,3.93,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Heinz.,True,23.7,19,False,"non-GMO, low sugar, gluten-free"
Heinz Cleaning Item 461,Heinz,Cleaning,10,23.56,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Heinz.,False,0.0,18,False,"heart healthy, non-GMO"
Quaker Beverages Item 462,Quaker,Beverages,4,7.7,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Quaker.,False,0.0,43,False,"low fat, gluten-free, low sugar"
Great Value Vegetables Item 463,Great Value,Vegetables,1,5.12,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Great Value.,False,0.0,45,False,low sugar
Colgate Meat Item 464,Colgate,Meat,9,4.53,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Colgate.,False,0.0,32,True,"non-GMO, organic"
Quaker Fruits Item 465,Quaker,Fruits,1,3.14,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Quaker.,True,26.6,19,False,heart healthy
Nestle Fruits Item 466,Nestle,Fruits,1,7.16,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Nestle.,False,0.0,45,False,"organic, low fat, vegan"
General Mills Snacks Item 467,General Mills,Snacks,5,7.5,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from General Mills.,False,0.0,22,False,non-GMO
Kellogg's Fruits Item 468,Kellogg's,Fruits,1,6.54,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Kellogg's.,True,15.1,16,False,"low sugar, low fat, non-GMO"
Great Value Fruits Item 469,Great Value,Fruits,1,11.06,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Great Value.,False,0.0,24,False,heart healthy
Campbell's Cereal Item 470,Campbell's,Cereal,3,12.01,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Campbell's.,False,0.0,16,False,non-GMO
Heinz Cereal Item 471,Heinz,Cereal,3,12.48,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Heinz.,False,0.0,31,False,"vegan, heart healthy"
General Mills Cleaning Item 472,General Mills,Cleaning,10,16.88,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from General Mills.,False,0.0,21,False,vegan
General Mills Toiletries Item 473,General Mills,Toiletries,11,1.66,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from General Mills.,False,0.0,50,False,"organic, vegan, low fat"
Quaker Beverages Item 474,Quaker,Beverages,4,1.83,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Quaker.,False,0.0,37,False,"low sugar, vegan, low fat"
General Mills Snacks Item 475,General Mills,Snacks,5,22.35,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from General Mills.,False,0.0,15,False,non-GMO
Nestle Beverages Item 476,Nestle,Beverages,4,3.76,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Nestle.,True,26.3,46,False,"gluten-free, high protein"
